207.211
186.648
1569.1
651.995
96.9855
59.3032
43.5529
29.8945
54.6449
686.637
114.275
531.933
841.117
574.228
863.186
1081.51
307.772
304.868
269.718
554.975
1164.94
382.645
288.888
125.259
1012.18
1301.48
484.891
362.755
661.343
421.275
933.893
10.0907
203.266
790.962
1018.22
144.389
1046.16
654.245
675.701
1203.16
589.932
696.547
910.656
350.124
947.225
746.739
328.637
1234.36
236.099
517.538
366.188
548.749
1311.07
298.158
589.931
192.141
680.366
155.97
302.832
887.365
435.358
273.522
827.131
351.154
1085.57
222.36
397.359
565.085
445.592
462.545
267.503
432.65
549.332
518.111
216.87
508.319
366.152
189.789
721.689
74.6268
277.986
826.193
366.284
476.885
512.654
546.693
382.471
782.991
490.949
336.487
505.969
569.595
729.066
467.791
97.4951
657.404
325.634
332.368
286.635
482.46
33.3154
332.414
158.285
391.219
151.809
328.086
491.062
914.585
353.501
219.036
300.517
313.477
602.584
272.258
364.584
208.386
258.624
368.436
133.678
679.656
488.556
290.306
297.376
187.616
743.466
652.192
121.917
698.251
540.859
547.526
151.597
195.099
785.461
452.059
40.2315
198.123
386.255
218.4
178.014
1.71204
536.522
260.172
122.982
468.346
23.8322
553.834
162.229
348.022
963.655
12.2537
378.843
88.031
473.941
246.292
208.566
608.93
603.512
231.267
230.791
203.486
373.423
477.392
627.194
255.216
479.512
426.328
182.843
638.89
271.464
175.952
240.402
300.232
337.104
577.558
356.22
254.909
282.164
220.932
337.951
88.114
98.4686
176.289
359.762
215.451
593.406
157.175
422.863
13.265
66.4544
593.87
130.248
142.922
126.066
301.866
248.646
131.636
241.469
247.859
147.926
345.383
192.244
23.1887
30.9247
416.815
88.8382
168.632
143.705
648.002
246.724
195.793
292.265
80.8915
257.912
311.707
291.67
302.517
426.831
132.767
4.27472
263.238
331.168
452.55
437.939
89.7547
508.365
246.437
211.309
121.351
489.669
317.557
188.175
151.707
249.142
57.1837
145.753
144.407
3.09327
324.462
49.5294
246.04
4.88625
259.318
585.804
457.3
232.256
336.675
69.979
573.062
374.118
110.254
324.182
132.634
93.3174
257.524
138.585
320.031
138.396
147.4
423.537
356.509
244.203
243.427
423.324
676.288
941.897
389.385
351.646
417.144
164.739
57.6471
341.755
337.675
80.2419
340.849
80.0817
425.731
14.3318
112.551
270.863
337.044
43.4404
427.376
47.0355
41.4436
382.582
266.091
484.926
111.262
262.769
305.457
309.346
87.7995
137.68
220.508
235.096
343.149
257.383
176.104
216.332
188.542
411.895
140.662
2.45384
168.713
353.326
328.312
60.5213
247.428
243.069
113.063
275.653
158.885
161.358
297.982
280.853
83.1944
342.322
341.603
474.467
228.616
430.219
113.696
322.61
98.5931
171.344
76.6402
299.796
111.786
111.374
431.994
282.479
190.839
76.1902
579.11
262.657
117.358
303.572
95.589
105.67
269.632
386.184
78.713
130.519
152.327
317.115
248.986
2.66851
174.696
83.9178
169.687
292.341
163.282
161.531
282.925
205.074
496.451
332.226
230.794
414.969
271.586
90.8583
71.6295
201.544
194.919
179.102
74.5498
35.2399
